flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
159,danger,3,-0.721313834,-2.851545811,-0.005651453,7.62E-06,0.000855997,1.20E-05,2.941366876,3,291006208,64,73
,,,,,,,,,,,,,
159,danger,4,-0.721405566,-2.85185051,-0.005341035,7.68E-06,0.00079673,2.29E-05,2.941684185,3,240005120,64,73
,,,,,,,,,,,,,
160,safe,0,0.357923925,-2.889381647,-0.026909156,-9.27E-05,0.006092426,-0.000135096,2.91159062,3,903019264,42,56
,,,,,,,,,,,,,
160,safe,1,0.35814178,-2.891650438,-0.025610022,-7.21E-05,0.005696198,-8.08E-05,2.91385718,3,852018176,42,56
,,,,,,,,,,,,,
160,safe,2,0.358331949,-2.893650293,-0.024433376,-5.48E-05,0.005344075,-3.99E-05,2.915855071,3,804017152,42,56
,,,,,,,,,,,,,
160,safe,3,0.358519465,-2.895640373,-0.02323192,-3.72E-05,0.004994348,-5.17E-06,2.917843227,3,753016064,42,56
,,,,,,,,,,,,,
160,safe,4,0.358693361,-2.897499561,-0.022079818,-2.27E-05,0.004667038,2.21E-05,2.919700696,3,702014976,42,56
,,,,,,,,,,,,,
160,danger,0,0.359389931,-2.905044317,-0.017076232,3.53E-05,0.00334231,9.93E-05,2.927240203,3,450009600,42,56
,,,,,,,,,,,,,
160,danger,1,0.359504819,-2.906286716,-0.016194582,4.52E-05,0.003122061,0.000111901,2.928482279,3,399008512,42,56
,,,,,,,,,,,,,
160,danger,2,0.359612823,-2.907447815,-0.015353768,5.00E-05,0.00291865,0.000124935,2.929643309,3,348007424,42,56
,,,,,,,,,,,,,
160,danger,3,0.359714687,-2.908532143,-0.014552607,5.63E-05,0.002727955,0.000139822,2.930727838,3,297006336,42,56
,,,,,,,,,,,,,
160,danger,4,0.359811008,-2.909545422,-0.01378972,6.25E-05,0.002549682,0.000155484,2.931741578,3,246005248,42,56
,,,,,,,,,,,,,
161,safe,0,2.901928663,-0.410042793,-0.014485043,-0.000223686,0.002706297,-0.000489892,2.930790828,3,1005021440,61,77
,,,,,,,,,,,,,
161,safe,1,2.902929783,-0.410169065,-0.013725481,-0.000214758,0.002527861,-0.00051033,2.931796101,3,954020352,61,77
,,,,,,,,,,,,,
161,safe,2,2.903865814,-0.410291195,-0.013002603,-0.000208326,0.002362785,-0.000526485,2.932736708,3,903019264,61,77
,,,,,,,,,,,,,
161,safe,3,2.904739857,-0.410409689,-0.012314891,-0.00020032,0.00220691,-0.000539631,2.933615756,3,852018176,61,77
,,,,,,,,,,,,,
161,safe,4,2.905555725,-0.410524964,-0.011660929,-0.000197564,0.00206305,-0.000549367,2.934437049,3,801017088,61,77
,,,,,,,,,,,,,
161,danger,0,2.909958363,-0.411269426,-0.007893257,-0.000122766,0.001278652,-0.000534679,2.938887973,3,441009408,61,77
,,,,,,,,,,,,,
161,danger,1,2.910425663,-0.411366999,-0.007464257,-0.00010924,0.001194997,-0.00052263,2.939363207,3,390008320,61,77
,,,,,,,,,,,,,
161,danger,2,2.910861254,-0.411462873,-0.007057764,-0.000101316,0.001115845,-0.000508375,2.939806923,3,339007232,61,77
,,,,,,,,,,,,,
161,danger,3,2.911244392,-0.411551505,-0.006694792,-8.77E-05,0.001045494,-0.000492614,2.940197846,3,291006208,61,77
,,,,,,,,,,,,,
161,danger,4,2.911624908,-0.411644012,-0.006328922,-7.66E-05,0.000977633,-0.000475187,2.940586754,3,240005120,61,77
,,,,,,,,,,,,,
162,safe,0,-1.858294249,2.063107014,-0.064897485,0.001524397,0.029796552,-0.001414257,2.777387216,3,2889061632,19,72
,,,,,,,,,,,,,
162,safe,1,-1.865759373,2.071370125,-0.063686639,0.001434266,0.027820367,-0.001173245,2.788492105,3,2838060544,19,72
,,,,,,,,,,,,,
162,safe,2,-1.872736216,2.079081535,-0.062322542,0.001342156,0.025980838,-0.000853824,2.798857814,3,2787059456,19,72
,,,,,,,,,,,,,
162,safe,3,-1.879258037,2.086277962,-0.06083126,0.001261069,0.024248872,-0.000486644,2.808534661,3,2736058368,19,72
,,,,,,,,,,,,,
162,safe,4,-1.885355473,2.09299469,-0.05923716,0.001190496,0.02265897,-0.000101705,2.817570065,3,2685057280,19,72
,,,,,,,,,,,,,
162,danger,0,-1.969160438,2.182600021,-0.007247076,-6.62E-05,0.00115747,-0.000335524,2.93962382,3,444009472,19,72
,,,,,,,,,,,,,
162,danger,1,-1.969430327,2.182903767,-0.006875133,-6.43E-05,0.001088363,-0.000343405,2.940029241,3,396008448,19,72
,,,,,,,,,,,,,
162,danger,2,-1.969696641,2.18320775,-0.006500275,-6.23E-05,0.00101457,-0.000349892,2.940432484,3,345007360,19,72
,,,,,,,,,,,,,
162,danger,3,-1.969943166,2.183494091,-0.006145255,-5.98E-05,0.000949299,-0.000351937,2.940809461,3,294006272,19,72
,,,,,,,,,,,,,
162,danger,4,-1.970171332,2.183763504,-0.005809044,-5.27E-05,0.000885329,-0.000354089,2.941161652,3,243005184,19,72
,,,,,,,,,,,,,
163,safe,0,-2.771394491,0.819910407,-0.037255693,0.000546635,0.009736892,0.001371902,2.890375147,3,3576076288,36,103
,,,,,,,,,,,,,
163,safe,1,-2.774937153,0.820843816,-0.03561962,0.00049397,0.009097595,0.00117836,2.894016159,3,3525075200,36,103
,,,,,,,,,,,,,
163,safe,2,-2.778061867,0.821660042,-0.034121566,0.000442204,0.00854014,0.000996996,2.897225784,3,3477074176,36,103
,,,,,,,,,,,,,
163,safe,3,-2.780997276,0.822420239,-0.032666005,0.000395786,0.008016871,0.00082347,2.900239295,3,3429073152,36,103
,,,,,,,,,,,,,
163,safe,4,-2.783918858,0.823170722,-0.031167325,0.00035095,0.007494188,0.000652007,2.903237098,3,3378072064,36,103
,,,,,,,,,,,,,
163,danger,0,-2.824590683,0.834543288,-0.001330317,7.82E-05,0.000148376,2.00E-05,2.945297404,3,438009344,36,103
,,,,,,,,,,,,,
163,danger,1,-2.824638128,0.834583759,-0.001257068,8.11E-05,0.000138141,3.74E-05,2.94535434,3,387008256,36,103
,,,,,,,,,,,,,
163,danger,2,-2.824682713,0.83462137,-0.001187942,8.03E-05,0.000128061,5.46E-05,2.945407725,3,336007168,36,103
,,,,,,,,,,,,,
163,danger,3,-2.824723482,0.834656298,-0.001122638,7.83E-05,0.000119961,7.01E-05,2.945456696,3,285006080,36,103
,,,,,,,,,,,,,
163,danger,4,-2.824762344,0.834688604,-0.001060957,7.81E-05,0.000112706,8.36E-05,2.945503097,3,234004992,36,103
,,,,,,,,,,,,,
164,safe,0,2.137776136,1.466921329,-0.058219891,0.001000078,0.062414959,0.002369242,2.593324999,3,5625120000,15,122
,,,,,,,,,,,,,
164,safe,1,2.15711832,1.480172038,-0.061169144,0.000960456,0.058332231,0.002023587,2.616832126,3,5574118912,15,122
,,,,,,,,,,,,,
164,safe,2,2.175155878,1.492536664,-0.063489266,0.000919358,0.054497924,0.001673185,2.638749642,3,5523117824,15,122
,,,,,,,,,,,,,
164,safe,3,2.191977262,1.504076362,-0.065236904,0.00087383,0.050907936,0.001343149,2.65918519,3,5472116736,15,122
,,,,,,,,,,,,,
164,safe,4,2.20766592,1.514848113,-0.06646695,0.00082962,0.047548201,0.001047026,2.678240369,3,5421115648,15,122
,,,,,,,,,,,,,
164,danger,0,2.427913904,1.668109894,-0.000643971,4.61E-05,6.31E-05,0.000139192,2.945735385,3,453009664,15,122
,,,,,,,,,,,,,
164,danger,1,2.427930117,1.668126106,-0.000608879,4.54E-05,5.75E-05,0.000142003,2.945757921,3,402008576,15,122
,,,,,,,,,,,,,
164,danger,2,2.427946329,1.668142319,-0.000575664,4.38E-05,5.41E-05,0.000145142,2.945780458,3,351007488,15,122
,,,,,,,,,,,,,
164,danger,3,2.427957773,1.668157578,-0.000545974,4.33E-05,5.03E-05,0.000148679,2.945798525,3,303006464,15,122
,,,,,,,,,,,,,
164,danger,4,2.427969933,1.66817379,-0.000516075,4.04E-05,4.72E-05,0.000151818,2.945817722,3,252005376,15,122
,,,,,,,,,,,,,
165,safe,0,-2.758414507,-1.028879881,-0.002861336,-1.07E-05,0.0003797,0.000250897,2.944053768,3,1266027008,79,100
,,,,,,,,,,,,,
165,safe,1,-2.758535147,-1.028961658,-0.002703159,-1.52E-05,0.000353168,0.000231263,2.944195231,3,1215025920,79,100
,,,,,,,,,,,,,
165,safe,2,-2.758646965,-1.029039979,-0.00255361,-2.09E-05,0.000330245,0.000211753,2.944327237,3,1164024832,79,100
,,,,,,,,,,,,,
165,safe,3,-2.758750677,-1.029115438,-0.002412408,-2.49E-05,0.000307416,0.000192397,2.944450662,3,1113023744,79,100
,,,,,,,,,,,,,
165,safe,4,-2.75884676,-1.02918756,-0.002278962,-3.95E-05,0.000287807,0.000170351,2.944565787,3,1062022656,79,100
,,,,,,,,,,,,,
165,danger,0,-2.759584427,-1.029820681,-0.001156465,-6.76E-05,0.000125271,-4.09E-05,2.945477581,3,453009664,79,100
,,,,,,,,,,,,,
165,danger,1,-2.759622335,-1.029855728,-0.001092895,-6.73E-05,0.000117576,-5.44E-05,2.945525327,3,402008576,79,100
,,,,,,,,,,,,,
165,danger,2,-2.759658813,-1.029888153,-0.001032842,-6.77E-05,0.000109765,-6.68E-05,2.945570818,3,351007488,79,100
,,,,,,,,,,,,,
165,danger,3,-2.759689569,-1.029916286,-0.000979384,-7.46E-05,0.000100964,-7.98E-05,2.945609451,3,303006464,79,100
,,,,,,,,,,,,,
165,danger,4,-2.759721994,-1.029943705,-0.000925534,-7.66E-05,9.48E-05,-9.51E-05,2.945649398,3,252005376,79,100
,,,,,,,,,,,,,
166,safe,0,-2.296898603,-1.795269012,-0.0247896,-0.000236575,0.005440811,-0.000148416,2.915364222,3,2925062400,42,96
,,,,,,,,,,,,,
166,safe,1,-2.298534632,-1.796481729,-0.023573866,-0.000210429,0.00508533,-0.000114091,2.917389892,3,2874061312,42,96
,,,,,,,,,,,,,
166,safe,2,-2.300065756,-1.797612786,-0.022407787,-0.000186687,0.004753924,-9.06E-05,2.919283528,3,2823060224,42,96
,,,,,,,,,,,,,
166,safe,3,-2.301497459,-1.798667669,-0.021290461,-0.000164068,0.004443811,-7.60E-05,2.92105276,3,2772059136,42,96
,,,,,,,,,,,,,
166,safe,4,-2.302836895,-1.799650908,-0.020220634,-0.000143747,0.004152495,-6.86E-05,2.922705943,3,2721058048,42,96
,,,,,,,,,,,,,
166,danger,0,-2.320735931,-1.813251734,-0.001692658,-2.51E-05,0.000200441,9.23E-05,2.945114595,3,450009600,42,96
,,,,,,,,,,,,,
166,danger,1,-2.320783854,-1.813312292,-0.001599076,-2.01E-05,0.000187793,8.24E-05,2.94518959,3,399008512,42,96
,,,,,,,,,,,,,
166,danger,2,-2.320828199,-1.813369751,-0.001510653,-2.45E-05,0.000174416,7.20E-05,2.945259864,3,348007424,42,96
,,,,,,,,,,,,,
166,danger,3,-2.320866346,-1.813420653,-0.001431968,-2.62E-05,0.000162974,6.13E-05,2.945321224,3,300006400,42,96
,,,,,,,,,,,,,
166,danger,4,-2.320903778,-1.813472033,-0.001352874,-2.55E-05,0.000153783,5.19E-05,2.945382316,3,249005312,42,96
,,,,,,,,,,,,,
167,safe,0,-2.884158134,0.571542144,-0.006789952,-5.37E-05,0.001070023,-0.000199215,2.940250784,3,753016064,66,77
,,,,,,,,,,,,,
167,safe,1,-2.884550095,0.571609795,-0.006419231,-4.39E-05,0.000999826,-0.00021554,2.940647584,3,702014976,66,77
,,,,,,,,,,,,,
167,safe,2,-2.884915829,0.571674645,-0.006068119,-4.13E-05,0.000933988,-0.000229256,2.941018201,3,651013888,66,77
,,,,,,,,,,,,,
167,safe,3,-2.885257721,0.571737051,-0.005735573,-3.42E-05,0.000874187,-0.000237767,2.941365035,3,600012800,66,77
,,,,,,,,,,,,,
167,safe,4,-2.885576487,0.571797073,-0.005420683,-4.56E-05,0.000815638,-0.000245046,2.94168879,3,549011712,66,77
,,,,,,,,,,,,,
167,danger,0,-2.886151075,0.571911454,-0.004841052,-4.08E-05,0.00071325,-0.000252364,2.942273641,3,447009536,66,77
,,,,,,,,,,,,,
167,danger,1,-2.886409998,0.571966052,-0.004574467,-3.83E-05,0.00066473,-0.000252909,2.942537811,3,396008448,66,77
,,,,,,,,,,,,,
167,danger,2,-2.886651754,0.57201916,-0.00432226,-3.81E-05,0.000622248,-0.000251018,2.942784897,3,345007360,66,77
,,,,,,,,,,,,,
167,danger,3,-2.886876822,0.572070837,-0.004083801,-3.63E-05,0.000581763,-0.000247878,2.943015376,3,294006272,66,77
,,,,,,,,,,,,,
167,danger,4,-2.887086391,0.572121143,-0.003858417,-3.32E-05,0.000543311,-0.000241878,2.943230423,3,243005184,66,77
,,,,,,,,,,,,,
168,safe,0,1.019500732,2.734956741,-0.022527259,-1.20E-05,0.004795209,-2.56E-05,2.918882937,3,1140024320,46,65
,,,,,,,,,,,,,
168,safe,1,1.020040274,2.736560822,-0.021470144,-2.41E-05,0.00449945,-5.13E-05,2.920566427,3,1092023296,46,65
,,,,,,,,,,,,,
168,safe,2,1.020576239,2.738156557,-0.020393301,-3.63E-05,0.004206127,-7.41E-05,2.922241105,3,1041022208,46,65
,,,,,,,,,,,,,
168,safe,3,1.021076798,2.739647865,-0.019363252,-4.74E-05,0.003931602,-9.39E-05,2.923806285,3,990021120,46,65
,,,,,,,,,,,,,
168,safe,4,1.021544695,2.74104166,-0.018378833,-5.72E-05,0.003676381,-0.000112396,2.925269343,3,939020032,46,65
,,,,,,,,,,,,,
168,danger,0,1.024808049,2.750602484,-0.010910282,-8.91E-05,0.001906151,-0.000283573,2.935330407,3,444009472,46,65
,,,,,,,,,,,,,
168,danger,1,1.025033474,2.751233339,-0.010360426,-9.49E-05,0.001787139,-0.000298168,2.935998271,3,396008448,46,65
,,,,,,,,,,,,,
168,danger,2,1.025273085,2.751895666,-0.009773073,-9.33E-05,0.001664431,-0.000314568,2.936700558,3,342007296,46,65
,,,,,,,,,,,,,
168,danger,3,1.025486588,2.752477884,-0.00924733,-9.01E-05,0.001554449,-0.000327415,2.937318975,3,291006208,46,65
,,,,,,,,,,,,,
168,danger,4,1.025677323,2.752989769,-0.008777049,-8.96E-05,0.001458166,-0.000337684,2.937863795,3,243005184,46,65
,,,,,,,,,,,,,
169,safe,0,1.866552114,-1.5308007,-0.024590965,-0.001094984,0.092440553,-0.002468193,2.414119362,3,3513074944,3,69
,,,,,,,,,,,,,
169,safe,1,1.894002199,-1.553281903,-0.032428686,-0.0010498,0.086655691,-0.002778872,2.449689903,3,3462073856,3,69
,,,,,,,,,,,,,
169,safe,2,1.919605851,-1.574249625,-0.03931845,-0.001005767,0.081173331,-0.002885033,2.482880272,3,3411072768,3,69
,,,,,,,,,,,,,
169,safe,3,1.943485498,-1.593804359,-0.045304973,-0.000964154,0.075990409,-0.002816125,2.513841833,3,3360071680,3,69
,,,,,,,,,,,,,
169,safe,4,1.964488506,-1.611002922,-0.05015951,-0.000924733,0.071390554,-0.002624004,2.541074868,3,3312070656,3,69
,,,,,,,,,,,,,
169,danger,0,2.270848513,-1.862917781,-0.009309084,1.70E-05,0.001565242,7.68E-05,2.937226972,3,447009536,3,69
,,,,,,,,,,,,,
169,danger,1,2.271298409,-1.863290548,-0.00880702,1.80E-05,0.001463843,8.19E-05,2.937809676,3,396008448,3,69
,,,,,,,,,,,,,
169,danger,2,2.271719217,-1.863638282,-0.00833088,1.96E-05,0.001367258,8.56E-05,2.938354174,3,345007360,3,69
,,,,,,,,,,,,,
169,danger,3,2.272112608,-1.863962531,-0.007879389,1.88E-05,0.001277691,8.88E-05,2.938862723,3,294006272,3,69
,,,,,,,,,,,,,
169,danger,4,2.272480726,-1.864264965,-0.007451439,1.78E-05,0.001194183,9.20E-05,2.939338027,3,243005184,3,69
,,,,,,,,,,,,,
170,safe,0,-1.090792179,-2.134346962,-0.021079957,-0.003153891,0.094612546,-0.006417258,2.397020838,3,999021312,2,18
,,,,,,,,,,,,,
170,safe,1,-1.107363939,-2.166888475,-0.029285807,-0.003015889,0.088730067,-0.007590308,2.433622448,3,948020224,2,18
,,,,,,,,,,,,,
170,safe,2,-1.122819066,-2.197251081,-0.036533158,-0.002886518,0.083149455,-0.008128399,2.467786385,3,897019136,2,18
,,,,,,,,,,,,,
170,safe,3,-1.137231708,-2.225577831,-0.0428629,-0.002760676,0.077875443,-0.008112432,2.499665951,3,846018048,2,18
,,,,,,,,,,,,,
170,safe,4,-1.150671601,-2.25200367,-0.048323557,-0.002636647,0.072891749,-0.007640982,2.529407209,3,795016960,2,18
,,,,,,,,,,,,,
170,danger,0,-1.222546339,-2.39348793,-0.066849723,-0.001823424,0.045421571,-0.000105169,2.688470366,3,438009344,2,18
,,,,,,,,,,,,,
170,danger,1,-1.230250239,-2.408664465,-0.06734921,-0.001717181,0.042417891,0.000662355,2.70549738,3,387008256,2,18
,,,,,,,,,,,,,
170,danger,2,-1.237031937,-2.42202282,-0.067469366,-0.001622941,0.039777678,0.001208201,2.720476919,3,339007232,2,18
,,,,,,,,,,,,,
170,danger,3,-1.243772388,-2.435298204,-0.067268312,-0.001529688,0.037136484,0.001600694,2.735355941,3,288006144,2,18
,,,,,,,,,,,,,
170,danger,4,-1.250067115,-2.447690487,-0.06676998,-0.001436798,0.034679841,0.001810304,2.749238939,3,237005056,2,18
,,,,,,,,,,,,,
171,safe,0,-1.636006474,2.265877962,-0.062615551,0.001288616,0.026439449,-0.000992062,2.795467909,3,3744079872,26,96
,,,,,,,,,,,,,
171,safe,1,-1.641820788,2.273899555,-0.061162196,0.001202983,0.02468729,-0.000649214,2.805340532,3,3693078784,26,96
,,,,,,,,,,,,,
171,safe,2,-1.647257686,2.281388521,-0.059599895,0.001134351,0.023061793,-0.000280422,2.814559222,3,3642077696,26,96
,,,,,,,,,,,,,
171,safe,3,-1.652342319,2.288380861,-0.057951309,0.001057433,0.021530678,8.11E-05,2.823168514,3,3591076608,26,96
,,,,,,,,,,,,,
171,safe,4,-1.657098413,2.294909954,-0.056235883,0.000983665,0.020113487,0.000420443,2.831209869,3,3540075520,26,96
,,,,,,,,,,,,,
171,danger,0,-1.724882245,2.385997295,-0.002567766,7.52E-06,0.00033263,-0.000163541,2.944182135,3,447009536,26,96
,,,,,,,,,,,,,
171,danger,1,-1.724936128,2.386112452,-0.002426004,1.62E-05,0.000312865,-0.000149053,2.944306907,3,396008448,26,96
,,,,,,,,,,,,,
171,danger,2,-1.724985123,2.386220217,-0.002292141,1.58E-05,0.000290325,-0.00013544,2.944422838,3,345007360,26,96
,,,,,,,,,,,,,
171,danger,3,-1.725029826,2.38632226,-0.002165559,2.24E-05,0.00027061,-0.000121834,2.94453163,3,294006272,26,96
,,,,,,,,,,,,,
171,danger,4,-1.725070596,2.386417866,-0.002045955,2.61E-05,0.000252924,-0.000107872,2.94463291,3,243005184,26,96
,,,,,,,,,,,,,
172,safe,0,1.594365597,-2.259835482,-0.065889321,-0.000327249,0.031827521,0.002138765,2.766441661,3,648013824,16,25
,,,,,,,,,,,,,
172,safe,1,1.6012851,-2.269479513,-0.064848676,-0.000312321,0.029718645,0.002073898,2.778283028,3,597012736,16,25
,,,,,,,,,,,,,
172,safe,2,1.607754588,-2.278478146,-0.063626334,-0.000299711,0.02774347,0.001953457,2.789334291,3,546011648,16,25
,,,,,,,,,,,,,
172,safe,3,1.613804102,-2.286874533,-0.062251683,-0.000293219,0.025905071,0.001795196,2.799648921,3,495010560,16,25
,,,,,,,,,,,,,
172,safe,4,1.619462132,-2.294710159,-0.060751516,-0.000281682,0.024183068,0.001609539,2.809278032,3,444009472,16,25
,,,,,,,,,,,,,
172,danger,0,1.619462132,-2.294710159,-0.060751516,-0.000281682,0.024183068,0.001609539,2.809278032,3,444009472,16,25
,,,,,,,,,,,,,
172,danger,1,1.62445271,-2.301605701,-0.059246581,-0.000280987,0.022673236,0.00142222,2.817755413,3,396008448,16,25
,,,,,,,,,,,,,
172,danger,2,1.629423022,-2.308457851,-0.05756915,-0.000277153,0.021171812,0.001221485,2.826183158,3,345007360,16,25
,,,,,,,,,,,,,
172,danger,3,1.634073019,-2.314852953,-0.055830114,-0.000273487,0.019768652,0.001025496,2.834052898,3,294006272,16,25
,,,,,,,,,,,,,
172,danger,4,1.638424158,-2.320821762,-0.054046262,-0.000275809,0.01846502,0.000844155,2.841402536,3,243005184,16,25
,,,,,,,,,,,,,
173,safe,0,-0.827507913,2.700180531,-0.057907838,0.000888192,0.021434074,3.88E-05,2.824729644,3,1959041792,28,63
,,,,,,,,,,,,,
173,safe,1,-0.829740226,2.707395077,-0.056281365,0.000834027,0.020096755,0.000317067,2.832247259,3,1911040768,28,63
,,,,,,,,,,,,,
173,safe,2,-0.83196497,2.714568138,-0.05450616,0.000780064,0.018764559,0.000577106,2.839721255,3,1860039680,28,63
,,,,,,,,,,,,,
173,safe,3,-0.833929539,2.720886469,-0.052804962,0.000730716,0.01760024,0.000780701,2.846304625,3,1812038656,28,63
,,,,,,,,,,,,,
173,safe,4,-0.835888147,2.727169514,-0.050978176,0.00068509,0.016436329,0.000949197,2.852851438,3,1761037568,28,63
,,,,,,,,,,,,,
173,danger,0,-0.859711111,2.800944805,-0.015114415,1.48E-05,0.002859806,5.78E-06,2.929952805,3,444009472,28,63
,,,,,,,,,,,,,
173,danger,1,-0.860055149,2.801958084,-0.014325331,6.81E-06,0.002672997,-1.05E-06,2.931018454,3,393008384,28,63
,,,,,,,,,,,,,
173,danger,2,-0.860376537,2.802903414,-0.013574072,-6.24E-06,0.002499877,-1.12E-05,2.93201289,3,342007296,28,63
,,,,,,,,,,,,,
173,danger,3,-0.860676587,2.803786755,-0.012859198,-1.45E-05,0.002334301,-2.52E-05,2.93294216,3,291006208,28,63
,,,,,,,,,,,,,
173,danger,4,-0.860956371,2.80461216,-0.012179127,-1.94E-05,0.002182947,-4.20E-05,2.933810418,3,240005120,28,63
,,,,,,,,,,,,,
174,safe,0,2.044905186,-2.049898624,-0.035029903,-0.000208474,0.00887714,-4.56E-05,2.895677586,3,786016768,38,50
,,,,,,,,,,,,,
174,safe,1,2.047282219,-2.052220345,-0.03345184,-0.000205663,0.008294842,-4.00E-05,2.898981175,3,735015680,38,50
,,,,,,,,,,,,,
174,safe,2,2.049504042,-2.054389,-0.031922638,-0.000202895,0.007753465,-3.60E-05,2.902068234,3,684014592,38,50
,,,,,,,,,,,,,
174,safe,3,2.051580191,-2.056415558,-0.030443465,-0.000199557,0.007243033,-3.49E-05,2.904953189,3,633013504,38,50
,,,,,,,,,,,,,
174,safe,4,2.053520441,-2.058309317,-0.029015079,-0.0001962,0.006771025,-3.69E-05,2.907649449,3,582012416,38,50
,,,,,,,,,,,,,
174,danger,0,2.058339119,-2.063014269,-0.025257396,-0.000186729,0.005590886,-6.56E-05,2.914348253,3,438009344,38,50
,,,,,,,,,,,,,
174,danger,1,2.059835672,-2.064477205,-0.024023574,-0.000181063,0.005228261,-8.22E-05,2.916430397,3,387008256,38,50
,,,,,,,,,,,,,
174,danger,2,2.061153889,-2.065766573,-0.022907604,-0.000175369,0.0049049,-0.000100341,2.918265177,3,339007232,38,50
,,,,,,,,,,,,,
174,danger,3,2.062464476,-2.067050457,-0.021769524,-0.000169365,0.00458404,-0.000121966,2.92009096,3,288006144,38,50
,,,,,,,,,,,,,
174,danger,4,2.06368804,-2.068251133,-0.020679619,-0.000166091,0.004283135,-0.000144642,2.921797173,3,237005056,38,50
,,,,,,,,,,,,,
175,safe,0,2.023932934,-1.245140791,-0.015911328,-0.001232,0.098499268,-0.002317107,2.376327688,3,756016128,3,14
,,,,,,,,,,,,,
175,safe,1,2.056364059,-1.26497817,-0.024722837,-0.00120735,0.092403851,-0.002785254,2.41441797,3,705015040,3,14
,,,,,,,,,,,,,
175,safe,2,2.084893465,-1.282432675,-0.032116693,-0.001185755,0.086945206,-0.003049094,2.447947264,3,657014016,3,14
,,,,,,,,,,,,,
175,safe,3,2.113222599,-1.29976964,-0.039051197,-0.001147234,0.081454836,-0.00316107,2.481256913,3,606012928,3,14
,,,,,,,,,,,,,
175,safe,4,2.139640808,-1.31594336,-0.045080192,-0.001116,0.076254949,-0.003121947,2.512329982,3,555011840,3,14
,,,,,,,,,,,,,
175,danger,0,2.187246799,-1.345108628,-0.054627333,-0.001049564,0.066732995,-0.002723935,2.568336023,3,453009664,3,14
,,,,,,,,,,,,,
175,danger,1,2.208666086,-1.358242989,-0.058256447,-0.001008947,0.062394209,-0.00242737,2.593534983,3,402008576,3,14
,,,,,,,,,,,,,
175,danger,2,2.228639364,-1.370499372,-0.061199304,-0.000975974,0.058320034,-0.002105893,2.617030244,3,351007488,3,14
,,,,,,,,,,,,,
175,danger,3,2.247263908,-1.381938577,-0.063514158,-0.000930089,0.054464903,-0.001780875,2.638936027,3,300006400,3,14
,,,,,,,,,,,,,
175,danger,4,2.265616894,-1.393221855,-0.065342419,-0.000888185,0.050674774,-0.001457837,2.660518122,3,246005248,3,14
,,,,,,,,,,,,,
176,safe,0,-1.459041953,-1.547380447,0.046597496,-0.005177383,0.135030925,0.014537527,2.127289589,3,654013952,2,11
,,,,,,,,,,,,,
176,safe,1,-1.496303916,-1.587102175,0.032658458,-0.004858371,0.127432451,0.009369514,2.181486946,3,603012864,2,11
,,,,,,,,,,,,,
176,safe,2,-1.531123638,-1.624232531,0.019623665,-0.004589206,0.120094657,0.004524474,2.23223117,3,552011776,2,11
,,,,,,,,,,,,,
176,safe,3,-1.56364429,-1.658922315,0.007557439,-0.004357446,0.113036089,0.000227701,2.279706961,3,501010688,2,11
,,,,,,,,,,,,,
176,safe,4,-1.59400475,-1.691317201,-0.003505325,-0.00415637,0.106249355,-0.003368341,2.324094943,3,450009600,2,11
,,,,,,,,,,,,,
176,danger,0,-1.59400475,-1.691317201,-0.003505325,-0.00415637,0.106249355,-0.003368341,2.324094943,3,450009600,2,11
,,,,,,,,,,,,,
176,danger,1,-1.622339249,-1.721558452,-0.013551939,-0.003978646,0.09981057,-0.006178291,2.365572192,3,399008512,2,11
,,,,,,,,,,,,,
176,danger,2,-1.64877677,-1.749781489,-0.022588091,-0.003816318,0.093656331,-0.008178279,2.404310778,3,348007424,2,11
,,,,,,,,,,,,,
176,danger,3,-1.673440218,-1.776115775,-0.030636299,-0.003666762,0.087810084,-0.009396587,2.440477001,3,297006336,2,11
,,,,,,,,,,,,,
176,danger,4,-1.696445584,-1.800683498,-0.037730414,-0.003519561,0.082275167,-0.009901158,2.474229631,3,246005248,2,11
,,,,,,,,,,,,,
177,safe,0,-2.891341925,0.564991117,-0.00033624,3.51E-05,2.73E-05,0.000165589,2.94602668,3,1455031040,128,153
,,,,,,,,,,,,,
177,safe,1,-2.891354084,0.564984858,-0.000318103,2.77E-05,2.47E-05,0.000162312,2.946037412,3,1404029952,128,153
,,,,,,,,,,,,,
177,safe,2,-2.891366243,0.564977765,-0.000300917,2.53E-05,2.32E-05,0.000156954,2.946047983,3,1353028864,128,153
,,,,,,,,,,,,,
177,safe,3,-2.891378403,0.564969778,-0.000284746,3.17E-05,2.37E-05,0.000152964,2.946058383,3,1302027776,128,153
,,,,,,,,,,,,,
177,safe,4,-2.891390562,0.564961076,-0.000269578,2.50E-05,2.25E-05,0.000145267,2.946068647,3,1251026688,128,153
,,,,,,,,,,,,,
177,danger,0,-2.891498566,0.564816356,-0.000113577,-9.22E-06,5.46E-06,9.31E-06,2.946146888,3,444009472,128,153
,,,,,,,,,,,,,
177,danger,1,-2.891502619,0.564808786,-0.000107188,-7.74E-06,5.66E-06,1.29E-05,2.946149414,3,393008384,128,153
,,,,,,,,,,,,,
